heart.WT.1292400	heart.WT.1292400	5153268	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292400_1_1_200812_D00362_0478_BCE86YANXX_L7.fq.gz
heart.Het.1292401	heart.Het.1292401	5144533	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292401_1_1_200812_D00362_0478_BCE86YANXX_L8.fq.gz
heart.WT.1292402	heart.WT.1292402	5153244	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292402_1_1_200812_D00362_0478_BCE86YANXX_L4.fq.gz
heart.Het.1292403	heart.Het.1292403	5153282	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292403_1_1_200812_D00362_0478_BCE86YANXX_L5.fq.gz
heart.WT.1292404	heart.WT.1292404	5144535	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292404_1_1_200812_D00362_0478_BCE86YANXX_L6.fq.gz
heart.Het.1292405	heart.Het.1292405	5153264	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292405_1_1_200812_D00362_0478_BCE86YANXX_L7.fq.gz
heart.Het.1292406	heart.Het.1292406	5153281	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292406_1_1_200812_D00362_0478_BCE86YANXX_L8.fq.gz
heart.WT.1292407	heart.WT.1292407	5153265	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292407_1_1_200812_D00362_0478_BCE86YANXX_L4.fq.gz
heart.WT.1292408	heart.WT.1292408	5153256	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292408_1_1_200812_D00362_0478_BCE86YANXX_L5.fq.gz
heart.WT.1292409	heart.WT.1292409	5144527	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292409_1_1_200812_D00362_0478_BCE86YANXX_L6.fq.gz
heart.Het.1292410	heart.Het.1292410	5144525	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292410_1_1_200812_D00362_0478_BCE86YANXX_L7.fq.gz
heart.Het.1292411	heart.Het.1292411	5144519	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292411_1_1_200812_D00362_0478_BCE86YANXX_L8.fq.gz
heart.WT.1292412	heart.WT.1292412	5153279	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292412_1_1_200812_D00362_0478_BCE86YANXX_L4.fq.gz
heart.WT.1292413	heart.WT.1292413	5153273	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292413_1_1_200812_D00362_0478_BCE86YANXX_L5.fq.gz
heart.Het.1292414	heart.Het.1292414	5153267	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292414_1_1_200812_D00362_0478_BCE86YANXX_L6.fq.gz
heart.Het.1292415	heart.Het.1292415	5153277	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292415_1_1_200812_D00362_0478_BCE86YANXX_L7.fq.gz
heart.Het.1292416	heart.Het.1292416	5153269	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292416_1_1_200812_D00362_0478_BCE86YANXX_L8.fq.gz
heart.Het.1292417	heart.Het.1292417	5144517	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292417_1_1_200812_D00362_0478_BCE86YANXX_L4.fq.gz
heart.WT.1292418	heart.WT.1292418	5153274	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292418_1_1_200812_D00362_0478_BCE86YANXX_L5.fq.gz
heart.Het.1292419	heart.Het.1292419	5153258	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292419_1_1_200812_D00362_0478_BCE86YANXX_L6.fq.gz
heart.WT.1292420	heart.WT.1292420	5144553	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292420_1_1_200812_D00362_0478_BCE86YANXX_L7.fq.gz
heart.WT.1292421	heart.WT.1292421	5144566	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292421_1_1_200812_D00362_0478_BCE86YANXX_L8.fq.gz
heart.Het.1292422	heart.Het.1292422	5153278	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292422_1_1_200812_D00362_0478_BCE86YANXX_L4.fq.gz
heart.Het.1292423	heart.Het.1292423	5144534	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292423_1_1_200812_D00362_0478_BCE86YANXX_L5.fq.gz
heart.WT.1292424	heart.WT.1292424	5144564	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292424_1_1_200812_D00362_0478_BCE86YANXX_L6.fq.gz
heart.WT.1292425	heart.WT.1292425	5153245	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292425_1_1_200812_D00362_0478_BCE86YANXX_L7.fq.gz
heart.Het.1292426	heart.Het.1292426	5153280	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292426_1_1_200812_D00362_0478_BCE86YANXX_L8.fq.gz
heart.WT.1292427	heart.WT.1292427	5153248	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292427_1_1_200812_D00362_0478_BCE86YANXX_L4.fq.gz
heart.Het.1292428	heart.Het.1292428	5153243	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292428_1_1_200812_D00362_0478_BCE86YANXX_L5.fq.gz
heart.Het.1292429	heart.Het.1292429	5144536	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292429_1_1_200812_D00362_0478_BCE86YANXX_L6.fq.gz
lung.WT.1292430	lung.WT.1292430	5144554	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292430_1_1_200821_D00362_0479_ACE867ANXX_L1.fq.gz
lung.WT.1292431	lung.WT.1292431	5153257	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292431_1_1_200821_D00376_0521_BCE7T9ANXX_L3.fq.gz
lung.Het.1292432	lung.Het.1292432	5153282	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292432_1_1_200821_D00376_0521_BCE7T9ANXX_L3.fq.gz
lung.WT.1292433	lung.WT.1292433	5144526	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292433_1_1_200821_D00362_0479_ACE867ANXX_L3.fq.gz
lung.WT.1292434	lung.WT.1292434	5144538	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292434_1_1_200821_D00376_0521_BCE7T9ANXX_L3.fq.gz
lung.WT.1292435	lung.WT.1292435	5144540	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292435_1_1_200821_D00362_0479_ACE867ANXX_L3.fq.gz
lung.Het.1292436	lung.Het.1292436	5153280	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292436_1_1_200821_D00376_0521_BCE7T9ANXX_L3.fq.gz
lung.WT.1292437	lung.WT.1292437	5153256	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292437_1_1_200821_D00376_0521_BCE7T9ANXX_L3.fq.gz
lung.Het.1292438	lung.Het.1292438	5144520	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292438_1_1_200821_D00376_0521_BCE7T9ANXX_L3.fq.gz
lung.WT.1292439	lung.WT.1292439	5144557	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292439_1_1_200821_D00376_0521_BCE7T9ANXX_L3.fq.gz
lung.Het.1292440	lung.Het.1292440	5153278	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292440_1_1_200821_D00362_0479_ACE867ANXX_L2.fq.gz
lung.WT.1292441	lung.WT.1292441	5153274	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292441_1_1_200821_D00376_0521_BCE7T9ANXX_L3.fq.gz
lung.Het.1292442	lung.Het.1292442	5153264	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292442_1_1_200821_D00362_0479_ACE867ANXX_L1.fq.gz
lung.Het.1292443	lung.Het.1292443	5153266	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292443_1_1_200821_D00362_0479_ACE867ANXX_L3.fq.gz
lung.Het.1292444	lung.Het.1292444	5153277	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292444_1_1_200821_D00362_0479_ACE867ANXX_L3.fq.gz
lung.WT.1292445	lung.WT.1292445	5153246	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292445_1_1_200821_D00376_0521_BCE7T9ANXX_L3.fq.gz
lung.Het.1292446	lung.Het.1292446	5144565	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292446_1_1_200821_D00376_0521_BCE7T9ANXX_L3.fq.gz
lung.WT.1292447	lung.WT.1292447	5153247	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292447_1_1_200821_D00376_0521_BCE7T9ANXX_L3.fq.gz
lung.WT.1292448	lung.WT.1292448	5153268	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292448_1_1_200821_D00362_0479_ACE867ANXX_L2.fq.gz
lung.Het.1292449	lung.Het.1292449	5144533	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292449_1_1_200821_D00362_0479_ACE867ANXX_L3.fq.gz
lung.WT.1292450	lung.WT.1292450	5153244	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292450_1_1_200821_D00362_0479_ACE867ANXX_L3.fq.gz
lung.Het.1292451	lung.Het.1292451	5144537	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292451_1_1_200821_D00362_0479_ACE867ANXX_L2.fq.gz
lung.Het.1292452	lung.Het.1292452	5153249	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292452_1_1_200821_D00376_0521_BCE7T9ANXX_L3.fq.gz
lung.WT.1292453	lung.WT.1292453	5144535	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292453_1_1_200821_D00376_0521_BCE7T9ANXX_L4.fq.gz
lung.Het.1292454	lung.Het.1292454	5144525	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292454_1_1_200821_D00362_0479_ACE867ANXX_L2.fq.gz
lung.Het.1292455	lung.Het.1292455	5144519	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292455_1_1_200821_D00362_0479_ACE867ANXX_L2.fq.gz
lung.WT.1292456	lung.WT.1292456	5144564	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292456_1_1_200821_D00376_0521_BCE7T9ANXX_L4.fq.gz
lung.Het.1292457	lung.Het.1292457	5153281	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292457_1_1_200821_D00362_0479_ACE867ANXX_L3.fq.gz
lung.Het.1292458	lung.Het.1292458	5153258	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292458_1_1_200821_D00376_0521_BCE7T9ANXX_L4.fq.gz
lung.WT.1292459	lung.WT.1292459	5144527	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292459_1_1_200821_D00362_0479_ACE867ANXX_L1.fq.gz
lung.Het.1292460	lung.Het.1292460	5153269	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292460_1_1_200821_D00376_0521_BCE7T9ANXX_L4.fq.gz
lung.WT.1292461	lung.WT.1292461	5153283	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292461_1_1_200821_D00362_0479_ACE867ANXX_L1.fq.gz
lung.Het.1292462	lung.Het.1292462	5144517	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292462_1_1_200821_D00362_0479_ACE867ANXX_L3.fq.gz
lung.Het.1292463	lung.Het.1292463	5153267	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292463_1_1_200821_D00362_0479_ACE867ANXX_L3.fq.gz
lung.WT.1292464	lung.WT.1292464	5153279	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292464_1_1_200821_D00376_0521_BCE7T9ANXX_L4.fq.gz
lung.WT.1292465	lung.WT.1292465	5153273	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292465_1_1_200821_D00376_0521_BCE7T9ANXX_L4.fq.gz
lung.Het.1292466	lung.Het.1292466	5144534	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292466_1_1_200821_D00362_0479_ACE867ANXX_L2.fq.gz
lung.WT.1292467	lung.WT.1292467	5153248	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292467_1_1_200821_D00362_0479_ACE867ANXX_L2.fq.gz
lung.WT.1292468	lung.WT.1292468	5144566	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292468_1_1_200821_D00376_0521_BCE7T9ANXX_L4.fq.gz
lung.WT.1292469	lung.WT.1292469	5153245	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292469_1_1_200821_D00362_0479_ACE867ANXX_L3.fq.gz
lung.Het.1292470	lung.Het.1292470	5153243	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292470_1_1_200821_D00362_0479_ACE867ANXX_L1.fq.gz
lung.Het.1292471	lung.Het.1292471	5144536	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292471_1_1_200821_D00362_0479_ACE867ANXX_L3.fq.gz
lung.Het.1292472	lung.Het.1292472	5144548	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292472_1_1_200821_D00376_0521_BCE7T9ANXX_L4.fq.gz
lung.Het.1292473	lung.Het.1292473	5144551	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292473_1_1_200821_D00362_0479_ACE867ANXX_L3.fq.gz
lung.Het.1292474	lung.Het.1292474	5144552	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292474_1_1_200821_D00376_0521_BCE7T9ANXX_L4.fq.gz
lung.WT.1292475	lung.WT.1292475	5153265	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292475_1_1_200821_D00376_0521_BCE7T9ANXX_L4.fq.gz
lung.WT.1292476	lung.WT.1292476	5144518	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292476_1_1_200821_D00376_0521_BCE7T9ANXX_L4.fq.gz
lung.WT.1292477	lung.WT.1292477	5144546	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292477_1_1_200821_D00376_0521_BCE7T9ANXX_L4.fq.gz
heart.WT.1292478	heart.WT.1292478	5144549	mouse	heart	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292478_1_1_200812_D00362_0478_BCE86YANXX_L7.fq.gz
heart.Het.1292479	heart.Het.1292479	5144550	mouse	heart	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292479_1_1_200812_D00362_0478_BCE86YANXX_L8.fq.gz
lung.Het.1292484	lung.Het.1292484	5144561	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292484_1_1_200821_D00362_0479_ACE867ANXX_L1.fq.gz
lung.WT.1292485	lung.WT.1292485	5144547	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292485_1_1_200821_D00362_0479_ACE867ANXX_L2.fq.gz
lung.Het.1292486	lung.Het.1292486	5144563	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292486_1_1_200821_D00362_0479_ACE867ANXX_L1.fq.gz
lung.Het.1292487	lung.Het.1292487	5144550	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292487_1_1_200821_D00362_0479_ACE867ANXX_L2.fq.gz
lung.Het.1292488	lung.Het.1292488	5144541	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292488_1_1_200821_D00362_0479_ACE867ANXX_L1.fq.gz
lung.Het.1292489	lung.Het.1292489	5144562	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292489_1_1_200821_D00362_0479_ACE867ANXX_L1.fq.gz
lung.WT.1292490	lung.WT.1292490	5144556	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292490_1_1_200821_D00362_0479_ACE867ANXX_L2.fq.gz
lung.WT.1292491	lung.WT.1292491	5144560	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292491_1_1_200821_D00362_0479_ACE867ANXX_L1.fq.gz
lung.WT.1292492	lung.WT.1292492	5144549	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292492_1_1_200821_D00362_0479_ACE867ANXX_L2.fq.gz
lung.WT.1292493	lung.WT.1292493	5144553	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292493_1_1_200821_D00362_0479_ACE867ANXX_L1.fq.gz
lung.WT.1292494	lung.WT.1292494	5144555	mouse	lung	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292494_1_1_200821_D00362_0479_ACE867ANXX_L1.fq.gz
lung.Het.1292495	lung.Het.1292495	5144539	mouse	lung	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292495_1_1_200821_D00362_0479_ACE867ANXX_L2.fq.gz
kidney.WT.1292496	kidney.WT.1292496	5144547	mouse	kidney	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292496_1_1_200814_D00376_0520_ACEAK5ANXX_L3.fq.gz
kidney.Het.1292497	kidney.Het.1292497	5144541	mouse	kidney	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292497_1_1_200814_D00376_0520_ACEAK5ANXX_L4.fq.gz
kidney.WT.1292498	kidney.WT.1292498	5144560	mouse	kidney	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292498_1_1_200814_D00376_0520_ACEAK5ANXX_L5.fq.gz
kidney.WT.1292499	kidney.WT.1292499	5144555	mouse	kidney	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292499_1_1_200814_D00376_0520_ACEAK5ANXX_L6.fq.gz
kidney.Het.1292500	kidney.Het.1292500	5144562	mouse	kidney	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292500_1_1_200814_D00376_0520_ACEAK5ANXX_L7.fq.gz
kidney.WT.1292501	kidney.WT.1292501	5144557	mouse	kidney	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292501_1_1_200814_D00376_0520_ACEAK5ANXX_L8.fq.gz
kidney.Het.1292502	kidney.Het.1292502	5144561	mouse	kidney	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292502_1_1_200814_D00376_0520_ACEAK5ANXX_L3.fq.gz
kidney.WT.1292503	kidney.WT.1292503	5144549	mouse	kidney	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292503_1_1_200814_D00376_0520_ACEAK5ANXX_L4.fq.gz
kidney.Het.1292504	kidney.Het.1292504	5144550	mouse	kidney	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292504_1_1_200814_D00376_0520_ACEAK5ANXX_L5.fq.gz
kidney.Het.1292505	kidney.Het.1292505	5144563	mouse	kidney	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292505_1_1_200814_D00376_0520_ACEAK5ANXX_L6.fq.gz
kidney.WT.1292506	kidney.WT.1292506	5144553	mouse	kidney	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292506_1_1_200814_D00376_0520_ACEAK5ANXX_L7.fq.gz
kidney.WT.1292507	kidney.WT.1292507	5144556	mouse	kidney	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292507_1_1_200814_D00376_0520_ACEAK5ANXX_L8.fq.gz
liver.WT.1292508	liver.WT.1292508	5144555	mouse	liver	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292508_1_1_200821_D00362_0479_ACE867ANXX_L6.fq.gz
liver.Het.1292509	liver.Het.1292509	5144541	mouse	liver	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292509_1_1_200821_D00362_0479_ACE867ANXX_L7.fq.gz
liver.WT.1292510	liver.WT.1292510	5144547	mouse	liver	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292510_1_1_200821_D00362_0479_ACE867ANXX_L8.fq.gz
liver.WT.1292511	liver.WT.1292511	5144560	mouse	liver	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292511_1_1_200821_D00362_0479_ACE867ANXX_L4.fq.gz
liver.Het.1292512	liver.Het.1292512	5144563	mouse	liver	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292512_1_1_200821_D00362_0479_ACE867ANXX_L5.fq.gz
liver.WT.1292513	liver.WT.1292513	5144557	mouse	liver	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292513_1_1_200821_D00362_0479_ACE867ANXX_L6.fq.gz
liver.Het.1292514	liver.Het.1292514	5144561	mouse	liver	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292514_1_1_200821_D00362_0479_ACE867ANXX_L7.fq.gz
liver.WT.1292515	liver.WT.1292515	5144549	mouse	liver	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292515_1_1_200821_D00362_0479_ACE867ANXX_L8.fq.gz
liver.Het.1292516	liver.Het.1292516	5144550	mouse	liver	Dchs1.Het	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292516_1_1_200821_D00362_0479_ACE867ANXX_L4.fq.gz
liver.WT.1292517	liver.WT.1292517	5144553	mouse	liver	Dchs1.WT	total RNA	single	Illumina HiSeq 2500	Dchs1_counts.txt	Dchs1_TPM.txt	1292517_1_1_200821_D00362_0479_ACE867ANXX_L5.fq.gz
